dq.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
dv.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
e.iqiyi.com	106.38.178.115
edu.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
f.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
falcon.iqiyi.com	123.125.84.255
fantasy.iqiyi.com	180.76.161.138
fashion.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
feed.iqiyi.com	116.211.189.175
feedback.iqiyi.com	106.38.212.92
finance.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
fun.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
g.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
game.iqiyi.com	36.110.134.209
games.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
geo.iqiyi.com	101.227.21.154
gm.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
go.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
gongyi.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
hc.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
help.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
health.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
home.iqiyi.com	103.44.58.95
hotel.iqiyi.com	111.202.75.74
hq.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
i.iqiyi.com	101.227.32.4, 106.38.219.16
ideas.iqiyi.com	111.202.75.94
index.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
int.iqiyi.com	115.182.237.35
intl.iqiyi.com	101.227.32.69
ir.iqiyi.com	23.15.1.113, 23.15.1.76
jaguar.iqiyi.com	111.206.22.222
jh.iqiyi.com	211.151.156.104
junshi.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
ke.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
kepler.iqiyi.com	101.227.32.69
labs.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
lg.iqiyi.com	103.44.59.235
life.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
lib.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
list.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
live.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
ln.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
m.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
ly.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
mail.iqiyi.com	101.227.32.67
mai.iqiyi.com	101.227.16.152
mall.iqiyi.com	39.156.41.101
mam.iqiyi.com	49.7.33.195
mb.iqiyi.com	103.44.58.116, 116.211.189.170, 36.110.238.54
mc.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
mcu.iqiyi.com	103.44.58.188
mil.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
moa.iqiyi.com	36.110.238.83
mp.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
msg.iqiyi.com	116.211.202.164
music.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
mx1.iqiyi.com	101.227.12.172
news.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
notice.iqiyi.com	101.227.32.69, 101.227.32.70
ns1.iqiyi.com	43.225.84.1
ns2.iqiyi.com	43.225.85.1
ns3.iqiyi.com	43.225.84.1
ns4.iqiyi.com	43.225.85.1
ns5.iqiyi.com	202.108.14.215
oem.iqiyi.com	111.206.70.248
open.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
ota.iqiyi.com	101.227.32.21
pan.iqiyi.com	49.7.32.7
pages.iqiyi.com	49.7.32.54
passport.iqiyi.com	101.227.32.33, 106.38.219.28, 106.38.219.33, 49.7.32.112
pay.iqiyi.com	36.110.238.60
partner.iqiyi.com	36.110.238.120
pf.iqiyi.com	124.64.198.197
pic2.iqiyi.com	101.227.32.94
pp.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
pt.iqiyi.com	101.227.188.68
qc.iqiyi.com	36.110.220.35
qs.iqiyi.com	106.120.177.32, 220.181.109.161
rainbow.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
report.iqiyi.com	115.182.238.39
resource.iqiyi.com	101.227.32.69
robot.iqiyi.com	222.173.56.117
router.iqiyi.com	106.38.212.90
search.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
security.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
sip.iqiyi.com	222.173.56.15
smart.iqiyi.com	36.110.134.225
sms.iqiyi.com	106.38.212.83
snap.iqiyi.com	49.7.33.210
so.iqiyi.com	101.227.32.63, 101.227.32.66
sou.iqiyi.com	101.227.32.63, 101.227.32.66
sports.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
sport.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
static.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
star.iqiyi.com	106.120.150.76
store.iqiyi.com	49.7.32.43
stream.iqiyi.com	106.38.219.24
survey.iqiyi.com	106.38.212.87
ta.iqiyi.com	36.110.238.101
t.iqiyi.com	106.38.178.31, 106.38.178.78, 106.38.219.16
tech.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
tcl.iqiyi.com	118.186.241.50
taurus.iqiyi.com	101.227.32.69
time.iqiyi.com	36.110.238.98, 49.7.32.36
ticket.iqiyi.com	49.7.32.5
tj.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
top.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
today.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
topic.iqiyi.com	101.227.32.69
tv.iqiyi.com	118.26.32.11, 118.26.32.15
tw.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
ua.iqiyi.com	101.227.13.95, 101.227.13.97
upload.iqiyi.com	36.110.220.35
v.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
verify.iqiyi.com	101.227.32.38, 36.110.134.220
video.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vice.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vip.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vpn.iqiyi.com	101.227.12.10
vote.iqiyi.com	101.227.32.69
wallet.iqiyi.com	106.38.212.5
wd.iqiyi.com	36.110.220.32
wh.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
wm.iqiyi.com	221.6.92.3
wsp.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
www.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
x.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
wx.iqiyi.com	222.173.56.85
xml.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
y.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
xy.iqiyi.com	101.227.32.63, 101.227.32.66
yule.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
yuedu.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
zhaopin.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
zixun.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
activity.m.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
api.pan.iqiyi.com	49.7.32.6
api.i.iqiyi.com	220.181.184.151, 220.181.184.152
api.msg.iqiyi.com	101.227.20.213, 101.227.20.214, 101.227.20.215, 101.227.20.216
api.live.iqiyi.com	36.110.220.2
api.vip.iqiyi.com	101.227.200.61, 101.227.32.59
api.t.iqiyi.com	101.227.32.20
api.y.iqiyi.com	123.125.84.223
api.yuedu.iqiyi.com	106.38.219.44
auth.video.iqiyi.com	101.227.32.86
c.y.iqiyi.com	115.182.125.161
cache.m.iqiyi.com	180.163.156.21
cache.router.iqiyi.com	101.227.203.116
cache.video.iqiyi.com	101.227.32.30, 101.227.32.31
cache.vip.iqiyi.com	106.38.219.21, 106.38.219.22, 106.38.219.36
control.i.iqiyi.com	101.227.32.69
count.game.iqiyi.com	49.7.32.70
count.g.iqiyi.com	49.7.32.70
d.pan.iqiyi.com	49.7.32.7
data.video.iqiyi.com	101.227.188.199, 101.227.200.133, 101.227.200.142, 101.227.200.143, 101.227.200.146, 101.227.200.147, 101.227.200.148, 101.227.200.149, 101.227.200.150, 101.227.200.156, 101.227.200.157
data.store.iqiyi.com	101.227.188.199, 101.227.200.133, 101.227.200.142, 101.227.200.143, 101.227.200.146, 101.227.200.147, 101.227.200.148, 101.227.200.149, 101.227.200.150, 101.227.200.156, 101.227.200.157
dl.static.iqiyi.com	101.227.32.93
download.y.iqiyi.com	49.7.32.19
f.video.iqiyi.com	101.227.188.199, 101.227.200.133, 101.227.200.142, 101.227.200.143, 101.227.200.146, 101.227.200.147, 101.227.200.148, 101.227.200.149, 101.227.200.150, 101.227.200.156, 101.227.200.157
i.vip.iqiyi.com	36.110.134.200
list.tw.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
live.video.iqiyi.com	101.227.200.27, 180.163.156.1, 36.110.238.103, 36.110.238.73
log.y.iqiyi.com	116.211.189.169
monitor.game.iqiyi.com	115.182.125.179
monitor.vip.iqiyi.com	36.110.134.200
preview.live.iqiyi.com	101.227.32.1
sandbox.notice.iqiyi.com	101.227.32.69, 101.227.32.70
search.video.iqiyi.com	101.227.32.63, 101.227.32.66
so.tw.iqiyi.com	118.26.32.1
static.g.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
survey.vip.iqiyi.com	36.110.134.200
t.m.iqiyi.com	59.151.4.254
test.pay.iqiyi.com	36.110.220.29
test2.ticket.iqiyi.com	119.97.157.247
v.baidu.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vip.game.iqiyi.com	115.182.238.144
vip.tj.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vip.tw.iqiyi.com	101.227.188.170, 101.227.188.172, 101.227.188.174, 101.227.188.176, 101.227.188.178, 101.227.188.180
vote.i.iqiyi.com	116.211.189.174
vote.video.iqiyi.com	220.181.109.141
